time,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR
2020-08-20 20:00,19.1,742.4,763.4,0.8,54.0,从东北偏北方向吹来的风,2,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.0,23.0,,,,,,14.0,9.6,,12.0
2020-08-20 23:00,16.9,742.3,763.3,-0.1,64.0,从东北偏北方向吹来的风,2,,8.0,,云量发展情况没有进行观测或无法观测。 ,,,13.0,23.0,,,,,,13.0,10.1,,12.0
2020-08-21 02:00,14.2,742.1,763.0,-0.2,83.0,从东北偏北方向吹来的风,1,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.0,23.0,,,,,,12.0,11.4,,12.0
2020-08-21 05:00,13.1,742.3,763.3,0.2,88.0,从东北方吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,,,12.7,23.0,,,,,,11.0,11.2,,12.0
2020-08-21 08:00,19.4,742.6,763.6,0.3,64.0,从东北方吹来的风,3,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,23.0,,,,,,12.0,12.4,,12.0
2020-08-21 11:00,23.2,742.5,763.3,-0.1,46.0,从北方吹来的风,4,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,23.3,,,,,,17.0,11.0,,12.0
2020-08-21 14:00,25.0,741.1,762.0,-1.4,39.0,从东北偏东方向吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,25.3,,,,,,17.0,10.1,,12.0
2020-08-21 17:00,24.3,740.7,761.5,-0.4,47.0,从北方吹来的风,3,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,25.7,,,,,,16.0,12.3,,12.0
2020-08-21 20:00,20.1,741.1,761.9,0.4,61.0,从东北偏北方向吹来的风,1,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,25.7,,,,,,14.0,12.4,,12.0
2020-08-21 23:00,14.6,740.8,761.6,-0.3,91.0,从北方吹来的风,0,,6.0,,云量发展情况没有进行观测或无法观测。 ,,,12.7,25.7,,,,,,11.0,13.2,,12.0
2020-08-22 02:00,13.0,740.5,761.3,-0.3,98.0,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,25.7,,,,,,9.0,12.7,,12.0
2020-08-22 05:00,12.3,740.2,761.2,-0.3,99.0,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,,,12.2,25.7,,,,,,7.0,12.2,,12.0
2020-08-22 08:00,22.6,740.2,760.9,0.0,65.0,从北方吹来的风,0,,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,25.7,,,,,,12.0,15.7,,12.0
2020-08-22 11:00,24.6,739.1,759.9,-1.1,50.0,从西南方吹来的风,3,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,25.7,,,,,,15.0,13.5,,12.0
2020-08-22 14:00,26.2,737.5,758.2,-1.6,45.0,从南方吹来的风,2,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,27.0,,,,,,16.0,13.3,,12.0
2020-08-22 17:00,25.7,736.3,757.0,-1.2,51.0,从西方吹来的风,3,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,27.0,,,,,,15.0,14.8,,12.0
2020-08-22 20:00,19.1,736.3,756.9,0.0,89.0,无风,0,,,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,27.0,,,,,,11.0,17.2,,12.0
2020-08-22 23:00,17.7,736.0,756.6,-0.3,96.0,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,,,12.2,27.0,,,,,,8.0,17.1,,12.0
2020-08-23 02:00,16.9,735.3,755.8,-0.7,99.0,从东南偏南方向吹来的风,1,,6.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,27.0,,,,,,6.0,16.7,,12.0
2020-08-23 05:00,19.5,734.9,755.3,-0.4,92.0,从东南偏南方向吹来的风,2,,3.0,,云量发展情况没有进行观测或无法观测。 ,,,12.4,27.0,,,,,,8.0,18.2,,12.0
2020-08-23 08:00,21.9,734.8,755.4,-0.1,82.0,从南方吹来的风,2,,3.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.8,27.0,,,,,,9.0,18.7,,12.0
2020-08-23 11:00,24.7,733.6,754.1,-1.2,66.0,从西南偏南方向吹来的风,3,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.8,27.0,,,,,,11.0,17.9,,12.0
2020-08-23 14:00,26.8,732.6,753.0,-1.0,50.0,从南方吹来的风,4,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.8,27.0,,,,,,15.0,15.5,,12.0
2020-08-23 17:00,26.4,732.5,752.8,-0.1,46.0,从西南偏南方向吹来的风,3,,9.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.8,27.2,,,,,,15.0,13.9,,12.0
2020-08-23 20:00,22.7,732.9,753.3,0.4,66.0,从西南方吹来的风,1,,9.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.8,27.2,,,,,,11.0,16.0,,12.0
2020-08-23 23:00,22.5,732.4,752.7,-0.5,68.0,从南方吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,,,16.8,27.2,,,,,,11.0,16.3,,12.0
2020-08-24 02:00,22.8,731.8,752.0,-0.6,70.0,从南方吹来的风,2,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.9,27.2,,,,,,12.0,17.0,,12.0
2020-08-24 05:00,21.2,731.0,751.3,-0.8,84.0,从东南偏南方向吹来的风,3,,7.0,,间歇性雨，不冻，在观测时较弱 ,,,19.6,27.2,,,,,,11.0,18.4,,12.0
2020-08-24 08:00,19.0,730.4,750.8,-0.6,98.0,从东南偏南方向吹来的风,2,,,,间歇性雨，不冻，在观测时较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,18.9,27.2,,,,,,5.0,18.7,1.0,12.0
2020-08-24 11:00,19.3,729.6,750.0,-0.8,99.0,从东南偏南方向吹来的风,2,,,,间歇性雨，不冻，在观测时中度 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.7,27.2,,,,,,4.5,19.1,10.0,12.0
2020-08-24 14:00,19.6,728.2,748.6,-1.4,99.0,从东南方吹来的风,2,,8.0,,间歇性雨，不冻，在观测时中度 ,雨,雨,18.7,27.2,,,,,,3.5,19.4,26.0,12.0
2020-08-24 17:00,20.2,727.7,748.1,-0.5,99.0,从西方吹来的风,1,,8.0,,间歇性雨，不冻，在观测时较弱 ,雨,雨,18.7,,,,,,,4.0,20.0,30.0,12.0
2020-08-24 20:00,19.2,728.5,749.0,0.8,99.0,从西北偏西方向吹来的风,1,,6.0,,薄雾 ,雨,在整个相应周期内云遮住了一半或以下的天空,18.7,,,,,,,4.0,19.0,30.0,12.0
2020-08-24 23:00,18.7,729.2,749.8,0.7,99.0,从西南偏西方向吹来的风,1,,5.0,,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,,,18.2,,,,,,,0.5,18.5,21.0,12.0
2020-08-25 02:00,18.6,729.7,750.2,0.5,99.0,从西南偏西方向吹来的风,2,,5.0,,雾或冰雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.2,,,,,,,2.8,18.4,5.0,12.0
2020-08-25 05:00,18.8,730.9,751.5,1.2,99.0,从西南偏南方向吹来的风,2,,4.0,,薄雾 ,,,18.2,21.1,,,,,,4.4,18.6,1.0,12.0
2020-08-25 08:00,20.4,731.7,752.2,0.8,97.0,从西南方吹来的风,3,,5.0,,薄雾 ,雾或冰雾或强阴霾,在整个相应周期内云遮住了一半或以下的天空,18.2,20.5,,,,,,6.0,19.9,0.1,12.0
2020-08-25 11:00,24.9,732.3,752.7,0.6,78.0,从南方吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.2,25.0,,,,,,10.0,20.8,,12.0
2020-08-25 14:00,27.7,732.4,752.8,0.1,66.0,从西南方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.2,27.7,,,,,,14.0,20.8,,12.0
2020-08-25 17:00,26.3,732.9,753.3,0.5,69.0,从南方吹来的风,3,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.2,28.4,,,,,,14.0,20.2,,12.0
2020-08-25 20:00,23.6,734.0,754.5,1.1,83.0,从南方吹来的风,1,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.2,28.4,,,,,,11.0,20.5,,12.0
2020-08-25 23:00,23.0,734.8,755.1,0.8,88.0,从西南方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,,,18.3,28.4,,,,,,10.0,20.9,,12.0
2020-08-26 02:00,20.8,734.8,755.2,0.0,100.0,从东南偏南方向吹来的风,1,,6.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.6,28.4,,,,,,5.0,20.8,,12.0
2020-08-26 05:00,20.7,735.2,755.6,0.4,99.0,从东方吹来的风,1,,4.0,,薄雾 ,,,18.8,28.4,,,,,,6.0,20.5,,12.0
2020-08-26 08:00,23.5,735.7,756.1,0.5,83.0,从东南方吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,,,,,,,11.0,20.4,,12.0
2020-08-26 11:00,27.0,736.1,756.4,0.4,68.0,从东方吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.4,28.4,,,,,,14.0,20.6,,12.0
2020-08-26 14:00,27.8,734.9,755.2,-1.2,52.0,从东南偏东方向吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.4,28.6,,,,,,16.0,17.1,,12.0
2020-08-26 17:00,26.1,734.5,754.9,-0.4,58.0,从东方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.4,28.6,,,,,,15.0,17.2,,12.0
2020-08-26 20:00,24.9,735.0,755.3,0.5,73.0,从东北方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.4,28.6,,,,,,13.0,19.7,,12.0
2020-08-26 23:00,24.2,733.6,753.8,-1.4,82.0,从东北偏东方向吹来的风,3,,6.0,,云量发展情况没有进行观测或无法观测。 ,,,20.4,28.6,,,,,,12.0,20.9,,12.0
2020-08-27 02:00,22.0,732.4,752.6,-1.2,99.0,从东北方吹来的风,2,,6.0,,间歇性雨，不冻，在观测时较弱 ,阵性,在整个相应周期内云遮住了一半或以下的天空,20.4,28.6,,,,,,5.0,21.8,7.0,12.0
2020-08-27 05:00,22.2,731.8,752.1,-0.6,99.0,从东北偏东方向吹来的风,3,,7.0,,间歇性雨，不冻，在观测时较弱 ,,,20.7,28.6,,,,,,5.0,22.0,12.0,12.0
2020-08-27 08:00,22.1,731.6,751.9,-0.2,99.0,从东北偏东方向吹来的风,3,,7.0,,间歇性雨，不冻，在观测时较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,21.8,28.6,,,,,,3.3,21.9,15.0,12.0
2020-08-27 11:00,22.4,729.5,749.8,-2.1,96.0,从东北偏东方向吹来的风,5,,9.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.8,,,,,,,5.0,21.7,22.0,12.0
2020-08-27 14:00,22.7,726.7,746.9,-2.8,99.0,从东北方吹来的风,4,,11.0,,间歇性雨，不冻，在观测时较弱 ,雨,雨,21.8,,,,,,,5.0,22.5,19.0,12.0
2020-08-27 17:00,22.1,725.7,745.9,-1.0,99.0,从东北方吹来的风,4,,11.0,,间歇性雨，不冻，在观测时中度 ,雨,雨,21.8,,,,,,,2.8,21.9,25.0,12.0
2020-08-27 20:00,21.7,727.8,748.0,2.1,99.0,从西方吹来的风,3,,11.0,,间歇性雨，不冻，在观测时较弱 ,雨,雨,21.7,,,,,,,2.7,21.5,27.0,12.0
2020-08-27 23:00,21.1,729.7,750.1,1.9,99.0,从西南偏西方向吹来的风,1,,11.0,,薄雾 ,,,21.0,24.2,,,,,,4.5,20.9,21.0,12.0
2020-08-28 02:00,21.6,730.6,750.9,0.9,99.0,从西南偏西方向吹来的风,3,,11.0,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.0,22.8,,,,,,4.6,21.4,16.0,12.0
2020-08-28 05:00,21.0,731.3,751.7,0.7,99.0,从西南偏西方向吹来的风,2,,9.0,,小雨（不冻） ,,,21.0,22.8,,,,,,6.0,20.8,6.0,12.0
2020-08-28 08:00,21.5,732.3,752.7,1.0,95.0,从西南方吹来的风,2,,7.0,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,21.0,22.8,,,,,,10.0,20.7,0.5,12.0
2020-08-28 11:00,24.0,732.5,752.9,0.2,88.0,从南方吹来的风,3,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.0,24.0,,,,,,12.0,21.9,0.4,12.0
2020-08-28 14:00,24.5,732.2,752.5,-0.3,86.0,从南方吹来的风,2,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.0,25.0,,,,,,14.0,22.0,,12.0
2020-08-28 17:00,22.4,733.2,753.7,1.0,95.0,从西方吹来的风,3,,6.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.0,25.0,,,,,,6.0,21.6,,12.0
2020-08-28 20:00,21.5,734.4,754.9,1.2,93.0,从西南偏南方向吹来的风,1,,6.0,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,21.0,25.0,,,,,,8.0,20.3,,12.0
2020-08-28 23:00,20.5,734.9,755.4,0.5,99.0,从西南偏西方向吹来的风,2,,6.0,,间歇性雨，不冻，在观测时较弱 ,,,20.5,25.0,,,,,,6.0,20.3,,12.0
2020-08-29 02:00,19.1,735.1,755.6,0.2,96.0,从西南方吹来的风,3,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.1,25.0,,,,,,9.0,18.4,,12.0
2020-08-29 05:00,17.0,736.1,756.8,1.0,99.0,从西方吹来的风,3,,7.0,,小雨（不冻） ,,,17.0,25.0,,,,,,6.0,16.8,,12.0
2020-08-29 08:00,15.9,737.2,757.9,1.1,98.0,从西南偏西方向吹来的风,4,,7.0,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.9,25.0,,,,,,13.0,15.6,,12.0
2020-08-29 11:00,17.2,737.6,758.4,0.4,91.0,从西南偏西方向吹来的风,3,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.7,25.0,,,,,,15.0,15.7,,12.0
2020-08-29 14:00,19.8,737.4,758.1,-0.2,78.0,从西南偏西方向吹来的风,4,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.7,24.7,,,,,,16.0,15.9,,12.0
2020-08-29 17:00,19.8,737.5,758.3,0.1,79.0,从西方吹来的风,2,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.7,22.4,,,,,,16.0,16.1,,12.0
2020-08-29 20:00,18.5,738.7,759.6,1.2,91.0,从东北偏北方向吹来的风,0,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.7,21.6,,,,,,10.0,17.0,,12.0
2020-08-29 23:00,16.7,738.7,759.7,0.0,96.0,从北方吹来的风,0,,7.0,,云量发展情况没有进行观测或无法观测。 ,,,15.7,20.6,,,,,,8.0,16.1,,12.0
2020-08-30 02:00,16.4,738.8,759.7,0.1,99.0,从东南偏南方向吹来的风,1,,6.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.5,20.6,,,,,,7.0,16.2,,12.0
2020-08-30 05:00,15.3,739.3,760.2,0.5,99.0,从南方吹来的风,2,,3.0,,薄雾 ,,,14.6,20.6,,,,,,4.9,15.1,,12.0
2020-08-30 08:00,21.1,739.9,760.6,0.6,80.0,从西南方吹来的风,2,,3.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.6,21.1,,,,,,12.0,17.5,,12.0
2020-08-30 11:00,24.1,739.6,760.3,-0.3,68.0,从西南方吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.6,24.5,,,,,,16.0,17.8,,12.0
2020-08-30 14:00,25.2,739.0,759.7,-0.6,68.0,从西方吹来的风,3,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.6,25.9,,,,,,16.0,18.9,,12.0
2020-08-30 17:00,23.9,739.1,759.9,0.1,74.0,从西方吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.6,26.3,,,,,,15.0,19.0,,12.0
